originID,grade,type,start_time,end_time,lasting_time,o_lat,o_lon,d_lat,d_lon,dist (km)
'1158960348052605230',minor,CONGESTION,03/04/2022 01:21:31,03/04/2022 01:35:31,0:14:00,1.38012,103.85819,1.38012,103.85819,0.0
'744209031491857564',minor,CONGESTION,03/04/2022 01:26:27,03/04/2022 01:41:27,0:15:00,1.35925,103.7017,1.35692,103.69964,0.34487039974079065
'1186401069111003335',minor,CONGESTION,03/04/2022 01:29:57,03/04/2022 02:14:57,0:45:00,1.39797,103.77379,1.40644,103.77234,0.950369210525685
'1950895781150918760',minor,CONGESTION,03/04/2022 01:30:57,03/04/2022 01:45:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'1739357126452678641',minor,CONGESTION,03/04/2022 01:33:31,03/04/2022 01:55:31,0:22:00,1.41049,103.77153,1.40124,103.77353,1.0467548030715976
'729347911856209102',minor,CONGESTION,03/04/2022 01:36:27,03/04/2022 01:51:27,0:15:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'99066038456895518',minor,CONGESTION,03/04/2022 01:45:31,03/04/2022 02:01:31,0:16:00,1.32574,103.72977,1.32547,103.72862,0.13141948122663377
'2988320866716237700',minor,CONGESTION,03/04/2022 01:44:27,03/04/2022 01:59:27,0:15:00,1.35925,103.7017,1.35692,103.69964,0.34487039974079065
'3887211570881740489',minor,CONGESTION,03/04/2022 01:55:27,03/04/2022 02:10:27,0:15:00,1.32057,103.75511,1.31607,103.75895,0.6559150383785769
'262305327758253932',minor,CONGESTION,03/04/2022 01:58:27,03/04/2022 02:13:27,0:15:00,1.29998,103.77891,1.29725,103.78346,0.5895253921678295
'3918597705331104420',minor,CONGESTION,03/04/2022 02:06:27,03/04/2022 02:21:27,0:15:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'4458798199706020951',minor,CONGESTION,03/04/2022 03:05:31,03/04/2022 03:19:31,0:14:00,1.35877,103.90297,1.35709,103.90205,0.21211248506590066
'3376585647042170934',minor,CONGESTION,03/04/2022 03:55:27,03/04/2022 04:10:27,0:15:00,1.3226,103.74965,1.31607,103.75895,1.2619762206382086
'4413018346120204748',minor,CONGESTION,03/04/2022 04:09:27,03/04/2022 04:24:27,0:15:00,1.34584,103.78827,1.34876,103.79012,0.3829348113249711
'1917911395631933561',minor,CONGESTION,03/04/2022 04:20:05,03/04/2022 04:34:06,0:14:01,1.51094,103.60591,1.50757,103.60703,0.3929285664835953
'3060837059888543778',minor,CONGESTION,03/04/2022 04:22:23,03/04/2022 04:37:31,0:15:08,1.34166,103.74857,1.34151,103.74883,0.03335188375648318
'1329022757168140287',minor,CONGESTION,03/04/2022 04:45:57,03/04/2022 05:00:57,0:15:00,1.31729,103.84889,1.31399,103.84546,0.5280762167774472
'546431183488878695',minor,CONGESTION,03/04/2022 04:57:27,03/04/2022 05:12:27,0:15:00,1.32814,103.86819,1.32967,103.86402,0.4939537956561235
'1040288364069051121',minor,CONGESTION,03/04/2022 05:07:27,03/04/2022 05:22:27,0:15:00,1.32814,103.86819,1.32967,103.86402,0.4939537956561235
'862504394290417117',minor,CONGESTION,03/04/2022 05:12:27,03/04/2022 05:27:27,0:15:00,1.33499,103.9253,1.33557,103.93028,0.5579198897701565
'2038479450208123206',minor,CONGESTION,03/04/2022 05:20:27,03/04/2022 05:35:27,0:15:00,1.33499,103.9253,1.33557,103.93028,0.5579198897701565
'4304065883973081589',minor,CONGESTION,03/04/2022 05:30:57,03/04/2022 05:45:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'141769004086259806',minor,CONGESTION,03/04/2022 05:43:27,03/04/2022 05:58:27,0:15:00,1.32862,103.86705,1.32967,103.86402,0.35663598383506917
'1886744150055370353',minor,CONGESTION,03/04/2022 05:49:27,03/04/2022 06:19:27,0:30:00,1.32814,103.86819,1.32967,103.86402,0.4939537956561235
'867077029383546143',minor,CONGESTION,03/04/2022 05:51:01,03/04/2022 06:15:31,0:24:30,1.34029,103.75099,1.34005,103.75141,0.05374969896365878
'2373669041339158373',minor,CONGESTION,03/04/2022 05:50:27,03/04/2022 06:05:27,0:15:00,1.33242,103.91935,1.33557,103.93028,1.2652809880347737
'3652456914034024667',minor,CONGESTION,03/04/2022 05:53:57,03/04/2022 06:08:57,0:15:00,1.31648,103.8475,1.31399,103.84546,0.3568628050135865
'594773563791986751',minor,CONGESTION,03/04/2022 05:58:27,03/04/2022 06:28:27,0:30:00,1.32468,103.89881,1.32542,103.90259,0.4285599323979019
'2989747828776387281',minor,CONGESTION,03/04/2022 06:00:46,03/04/2022 06:21:46,0:21:00,1.33196,103.8624,1.33995,103.86173,0.8866341777157142
'332872102531220414',minor,CONGESTION,03/04/2022 06:04:30,03/04/2022 06:19:31,0:15:01,1.36262,103.90505,1.3626,103.90504,0.0024757282929672914
'2319126685692631096',minor,CONGESTION,03/04/2022 06:06:57,03/04/2022 06:21:57,0:15:00,1.33713,103.86219,1.32961,103.86243,0.8319519348263605
'2611224473014517636',minor,CONGESTION,03/04/2022 06:10:57,03/04/2022 06:40:57,0:30:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1607287959322600856',minor,CONGESTION,03/04/2022 06:10:27,03/04/2022 06:40:27,0:30:00,1.33242,103.91935,1.33557,103.93028,1.2652809880347737
'1633945292363933080',minor,CONGESTION,03/04/2022 06:15:57,03/04/2022 06:30:57,0:15:00,1.32207,103.67052,1.32184,103.66743,0.34482542859150495
'3710679651024915698',minor,CONGESTION,03/04/2022 06:35:16,03/04/2022 06:55:31,0:20:15,1.33564,103.86225,1.34743,103.85904,1.351737851466421
'1572578937745289665',minor,CONGESTION,03/04/2022 06:35:27,03/04/2022 07:35:27,1:00:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3756736473681522307',minor,CONGESTION,03/04/2022 06:38:57,03/04/2022 06:53:57,0:15:00,1.35126,103.85769,1.34714,103.85915,0.4836765537283775
'104248205599564366',minor,CONGESTION,03/04/2022 06:46:57,03/04/2022 07:01:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'1822753638970274619',minor,CONGESTION,03/04/2022 06:50:38,03/04/2022 07:11:31,0:20:53,1.36204,103.70873,1.35692,103.69964,1.1592565589619281
'3485205579019524466',minor,CONGESTION,03/04/2022 06:52:57,03/04/2022 07:22:57,0:30:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1207279071853710557',minor,CONGESTION,03/04/2022 06:53:27,03/04/2022 07:08:27,0:15:00,1.33729,103.75628,1.34005,103.75141,0.6219968532671912
'2266235102339166575',minor,CONGESTION,03/04/2022 06:55:27,03/04/2022 07:10:27,0:15:00,1.32057,103.75511,1.31607,103.75895,0.6559150383785769
'229181661217208215',minor,CONGESTION,03/04/2022 06:57:16,03/04/2022 07:11:31,0:14:15,1.33939,103.75257,1.33939,103.75257,0.0
'2835513090846285659',minor,CONGESTION,03/04/2022 07:07:03,03/04/2022 07:31:31,0:24:28,1.33885,103.75354,1.33933,103.75268,0.10944052532826828
'1035678335496007988',minor,CONGESTION,03/04/2022 07:10:27,03/04/2022 07:25:27,0:15:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'665492370984924244',minor,CONGESTION,03/04/2022 07:10:30,03/04/2022 07:29:31,0:19:01,1.35924,103.70169,1.35692,103.69964,0.3433045557858461
'4547322538888952001',minor,CONGESTION,03/04/2022 07:09:57,03/04/2022 07:24:57,0:15:00,1.31615,103.84709,1.31399,103.84546,0.2999208451618338
'333110824249052358',minor,CONGESTION,03/04/2022 07:13:27,03/04/2022 07:28:27,0:15:00,1.33729,103.75628,1.34005,103.75141,0.6219968532671912
'3095885732748697617',minor,CONGESTION,03/04/2022 07:16:57,03/04/2022 07:31:57,0:15:00,1.35126,103.85769,1.34714,103.85915,0.4836765537283775
'4134119627376236754',minor,CONGESTION,03/04/2022 07:18:57,03/04/2022 07:33:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'773761524807610991',minor,CONGESTION,03/04/2022 07:23:27,03/04/2022 07:38:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3170015113612405833',minor,CONGESTION,03/04/2022 07:26:31,03/04/2022 07:41:31,0:15:00,1.33772,103.75552,1.33885,103.75354,0.25331362868638
'1447702977459550678',minor,CONGESTION,03/04/2022 07:31:27,03/04/2022 07:46:27,0:15:00,1.33739,103.7561,1.34005,103.75141,0.5991164356927172
'1148982823755495305',minor,CONGESTION,03/04/2022 07:31:57,03/04/2022 07:46:57,0:15:00,1.31648,103.8475,1.31399,103.84546,0.3568628050135865
'3523463981141735171',minor,CONGESTION,03/04/2022 07:33:27,03/04/2022 08:03:27,0:30:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'391930782604097138',minor,CONGESTION,03/04/2022 07:44:27,03/04/2022 07:59:27,0:15:00,1.36126,103.7035,1.35692,103.69964,0.6440748230594967
'1887615065988296895',minor,CONGESTION,03/04/2022 07:44:57,03/04/2022 07:59:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1804485621643435111',minor,CONGESTION,03/04/2022 07:47:27,03/04/2022 08:02:27,0:15:00,1.3222,103.88481,1.32241,103.88773,0.32579550080031183
'624984202430060957',minor,CONGESTION,03/04/2022 07:54:46,03/04/2022 08:12:46,0:18:00,1.32925,103.85294,1.32901,103.85597,0.33825055847897356
'4144603987262260412',minor,CONGESTION,03/04/2022 07:55:27,03/04/2022 08:10:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'4549562413795426721',minor,CONGESTION,03/04/2022 08:02:27,03/04/2022 09:02:27,1:00:00,1.32756,103.86913,1.32967,103.86402,0.6146902053143872
'3886082319470762193',minor,CONGESTION,03/04/2022 08:02:57,03/04/2022 08:17:57,0:15:00,1.31787,103.85018,1.31399,103.84546,0.6782308517332623
'1185779660853663978',minor,CONGESTION,03/04/2022 08:06:46,03/04/2022 08:23:31,0:16:45,1.32901,103.85597,1.32925,103.85294,0.33825055847897356
'2065222405910883924',minor,CONGESTION,03/04/2022 08:08:57,03/04/2022 08:23:57,0:15:00,1.3238,103.87289,1.31749,103.8751,0.7398077466339708
'682727988970046659',minor,CONGESTION,03/04/2022 08:10:57,03/04/2022 08:25:57,0:15:00,1.32408,103.87267,1.31749,103.8751,0.777252731491611
'2643121352660728367',minor,CONGESTION,03/04/2022 08:11:57,03/04/2022 08:41:57,0:30:00,1.31787,103.85018,1.31399,103.84546,0.6782308517332623
'1230000846337194569',minor,CONGESTION,03/04/2022 08:12:27,03/04/2022 08:27:27,0:15:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'3247601599525456415',minor,CONGESTION,03/04/2022 08:16:27,03/04/2022 08:31:27,0:15:00,1.39068,103.76672,1.39051,103.77144,0.5256105317191164
'2467543553875808112',minor,CONGESTION,03/04/2022 08:20:31,03/04/2022 08:33:31,0:13:00,1.32903,103.85565,1.32925,103.85294,0.3025746829249686
'2430933133752337301',minor,CONGESTION,03/04/2022 08:30:57,03/04/2022 08:45:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2992905998517686886',minor,CONGESTION,03/04/2022 08:34:27,03/04/2022 08:49:27,0:15:00,1.3608,103.70307,1.35692,103.69964,0.5742619690623343
'2821835502994175738',minor,CONGESTION,03/04/2022 08:34:27,03/04/2022 08:49:27,0:15:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'3849165684047292815',minor,CONGESTION,03/04/2022 08:40:57,03/04/2022 08:55:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'574023859178781810',minor,CONGESTION,03/04/2022 08:40:57,03/04/2022 08:55:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3352493993617466272',minor,CONGESTION,03/04/2022 08:50:27,03/04/2022 09:05:27,0:15:00,1.32477,103.90017,1.32361,103.89429,0.6668373666974432
'724468298909048984',minor,CONGESTION,03/04/2022 08:56:27,03/04/2022 09:11:27,0:15:00,1.35925,103.7017,1.35692,103.69964,0.34487039974079065
'3852168355657122247',minor,CONGESTION,03/04/2022 09:03:27,03/04/2022 09:33:27,0:30:00,1.32088,103.75471,1.31607,103.75895,0.7110149500984776
'1182550154609619975',minor,CONGESTION,03/04/2022 09:01:57,03/04/2022 09:16:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'3724543719936849434',minor,CONGESTION,03/04/2022 09:06:57,03/04/2022 09:21:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1893910726589777279',minor,CONGESTION,03/04/2022 09:14:27,03/04/2022 09:29:27,0:15:00,1.35925,103.7017,1.35692,103.69964,0.34487039974079065
'3651321510200435828',minor,CONGESTION,03/04/2022 09:17:27,03/04/2022 09:32:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'2207962606702791540',minor,CONGESTION,03/04/2022 09:19:27,03/04/2022 09:34:27,0:15:00,1.32862,103.86705,1.32967,103.86402,0.35663598383506917
'2128294342971112142',minor,CONGESTION,03/04/2022 09:21:27,03/04/2022 09:36:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'469044828875171699',minor,CONGESTION,03/04/2022 09:22:27,03/04/2022 09:37:27,0:15:00,1.35925,103.7017,1.35692,103.69964,0.34487039974079065
'3604425101505620022',minor,CONGESTION,03/04/2022 09:22:57,03/04/2022 09:37:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'430068609928615529',minor,CONGESTION,03/04/2022 09:23:01,03/04/2022 09:43:31,0:20:30,1.36204,103.70873,1.36151,103.70372,0.5606257060778918
'122822080674696609',minor,CONGESTION,03/04/2022 09:26:57,03/04/2022 09:41:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1192480215641885458',minor,CONGESTION,03/04/2022 09:28:27,03/04/2022 09:43:27,0:15:00,1.35566,103.72088,1.34851,103.73472,1.7312974429262538
'1925635885581786509',minor,CONGESTION,03/04/2022 09:29:27,03/04/2022 09:44:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'2013081867325531000',minor,CONGESTION,03/04/2022 09:27:57,03/04/2022 09:42:57,0:15:00,1.41278,103.77136,1.41771,103.77126,0.5452480985275506
'459527369939889777',minor,CONGESTION,03/04/2022 09:27:57,03/04/2022 09:42:57,0:15:00,1.31648,103.8475,1.31399,103.84546,0.3568628050135865
'2277291784491410506',minor,CONGESTION,03/04/2022 09:31:27,03/04/2022 09:46:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'3840586152392912882',minor,CONGESTION,03/04/2022 09:31:27,03/04/2022 09:46:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3291187270427865465',minor,CONGESTION,03/04/2022 09:32:57,03/04/2022 09:47:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'728841848575737730',minor,CONGESTION,03/04/2022 09:36:16,03/04/2022 09:51:31,0:15:15,1.35924,103.70169,1.35692,103.69964,0.3433045557858461
'294951926419653375',minor,CONGESTION,03/04/2022 09:35:57,03/04/2022 09:50:57,0:15:00,1.31729,103.84889,1.31399,103.84546,0.5280762167774472
'2394823009592722499',minor,CONGESTION,03/04/2022 09:37:57,03/04/2022 09:52:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'1654102826313079783',minor,CONGESTION,03/04/2022 09:38:27,03/04/2022 10:38:27,1:00:00,1.32663,103.73952,1.32424,103.74304,0.4725476783554544
'3773934019428336816',minor,CONGESTION,03/04/2022 09:38:16,03/04/2022 09:55:31,0:17:15,1.40644,103.77234,1.40891,103.77178,0.2801399805686687
'2626071518443820655',minor,CONGESTION,03/04/2022 09:42:57,03/04/2022 09:57:57,0:15:00,1.31008,103.76455,1.31227,103.7624,0.3404310690672609
'332413124121977722',minor,CONGESTION,03/04/2022 09:42:27,03/04/2022 10:12:27,0:30:00,1.35566,103.72088,1.34851,103.73472,1.7312974429262538
'4026142852915967618',minor,CONGESTION,03/04/2022 09:44:27,03/04/2022 09:59:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'1808969534184220194',minor,CONGESTION,03/04/2022 09:44:31,03/04/2022 10:01:31,0:17:00,1.36031,103.70265,1.36151,103.70372,0.17828709912866114
'848099188531984250',minor,CONGESTION,03/04/2022 09:45:27,03/04/2022 10:00:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'2516909912086636686',minor,CONGESTION,03/04/2022 09:44:57,03/04/2022 09:59:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2364811576652276100',minor,CONGESTION,03/04/2022 09:47:27,03/04/2022 10:02:27,0:15:00,1.31951,103.75605,1.31607,103.75895,0.4988479502865391
'2722907181290336383',minor,CONGESTION,03/04/2022 09:47:27,03/04/2022 10:02:27,0:15:00,1.3463,103.95241,1.34878,103.95537,0.4286188360627941
'1382179423506140111',minor,CONGESTION,03/04/2022 09:45:46,03/04/2022 10:03:31,0:17:45,1.38876,103.74421,1.38984,103.74887,0.5321696833645199
'122131950489959362',minor,CONGESTION,03/04/2022 09:47:57,03/04/2022 10:02:57,0:15:00,1.33403,103.86197,1.33751,103.86188,0.38493091244368155
'2546219787124116626',minor,CONGESTION,03/04/2022 09:48:57,03/04/2022 10:03:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1840696610339986620',minor,CONGESTION,03/04/2022 09:49:27,03/04/2022 10:04:27,0:15:00,1.32936,103.85711,1.33018,103.85969,0.3011037662098551
'607891354197871703',minor,CONGESTION,03/04/2022 09:49:57,03/04/2022 10:04:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'4174534941867477590',minor,CONGESTION,03/04/2022 09:54:01,03/04/2022 10:07:31,0:13:30,1.36126,103.7035,1.36125,103.70349,0.001568817751809501
'4479730296271112387',minor,CONGESTION,03/04/2022 09:57:27,03/04/2022 10:27:27,0:30:00,1.37082,103.94137,1.3686,103.94386,0.370198361085788
'933099100666977935',minor,CONGESTION,03/04/2022 09:56:27,03/04/2022 10:11:27,0:15:00,1.36126,103.7035,1.35692,103.69964,0.6440748230594967
'649910725415721062',minor,CONGESTION,03/04/2022 09:57:27,03/04/2022 10:12:27,0:15:00,1.32184,103.87945,1.33188,103.88684,1.3816206053169364
'187188807045616300',minor,CONGESTION,03/04/2022 09:58:31,03/04/2022 10:13:31,0:15:00,1.37616,103.85868,1.37931,103.85835,0.3502417213097138
'1878761445014540073',minor,CONGESTION,03/04/2022 10:00:48,03/04/2022 10:15:31,0:14:43,1.30112,103.7767,1.29872,103.78064,0.5125396678290426
'1359096765642819786',minor,CONGESTION,03/04/2022 10:01:27,03/04/2022 10:31:27,0:30:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'2393742434047248275',minor,CONGESTION,03/04/2022 09:59:57,03/04/2022 10:14:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'4343106790124033207',minor,CONGESTION,03/04/2022 10:02:57,03/04/2022 10:17:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3119522311406924526',minor,CONGESTION,03/04/2022 10:03:27,03/04/2022 10:33:27,0:30:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3927569961363198041',minor,CONGESTION,03/04/2022 10:02:57,03/04/2022 10:17:57,0:15:00,1.28597,103.79765,1.28759,103.795,0.34506148818747806
'3721795722822077897',minor,CONGESTION,03/04/2022 10:04:27,03/04/2022 10:49:27,0:45:00,1.35243,103.73037,1.34851,103.73472,0.6498005843848323
'2436615758075821821',minor,CONGESTION,03/04/2022 10:04:57,03/04/2022 10:19:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4538404558074286017',minor,CONGESTION,03/04/2022 10:05:57,03/04/2022 10:20:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'744732602077076219',minor,CONGESTION,03/04/2022 10:10:01,03/04/2022 10:25:31,0:15:30,1.37385,103.85945,1.37193,103.86029,0.23197359248713248
'1045062690563575226',minor,CONGESTION,03/04/2022 10:10:57,03/04/2022 10:25:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'825863715403439875',minor,CONGESTION,03/04/2022 10:12:57,03/04/2022 10:27:57,0:15:00,1.31008,103.76455,1.31227,103.7624,0.3404310690672609
'1693174202422206739',minor,CONGESTION,03/04/2022 10:14:57,03/04/2022 10:29:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2058573606815275557',minor,CONGESTION,03/04/2022 10:15:57,03/04/2022 10:30:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'4310138554023458593',minor,CONGESTION,03/04/2022 10:17:46,03/04/2022 10:31:31,0:13:45,1.33533,103.81082,1.33533,103.81082,0.0
'3598238863009197006',minor,CONGESTION,03/04/2022 10:18:27,03/04/2022 11:03:27,0:45:00,1.42544,103.78963,1.42417,103.7922,0.31861966163109523
'2491401458198110814',minor,CONGESTION,03/04/2022 10:17:50,03/04/2022 10:33:31,0:15:41,1.40941,103.77168,1.41051,103.77153,0.12277257077051894
'4567651893425053993',minor,CONGESTION,03/04/2022 10:19:27,03/04/2022 10:34:27,0:15:00,1.33414,103.81809,1.33214,103.81627,0.2998874801483894
'4319852201725909141',minor,CONGESTION,03/04/2022 10:22:31,03/04/2022 10:37:31,0:15:00,1.37931,103.85835,1.3811,103.8584,0.19800730680401524
'4297893916211924797',minor,CONGESTION,03/04/2022 10:25:57,03/04/2022 10:40:57,0:15:00,1.31438,103.84548,1.31801,103.85012,0.6540389326980722
'822950285037555990',minor,CONGESTION,03/04/2022 10:29:27,03/04/2022 10:44:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'890946680657014441',minor,CONGESTION,03/04/2022 10:30:27,03/04/2022 10:45:27,0:15:00,1.32645,103.7398,1.32424,103.74304,0.4355850767639228
'3213869082419639364',minor,CONGESTION,03/04/2022 10:33:57,03/04/2022 10:48:57,0:15:00,1.39324,103.77399,1.40644,103.77234,1.4710941155070212
'3790168810432566700',minor,CONGESTION,03/04/2022 10:36:57,03/04/2022 10:51:57,0:15:00,1.32661,103.73359,1.3249,103.72616,0.848227186816477
'1958555812907434323',minor,CONGESTION,03/04/2022 10:37:27,03/04/2022 10:52:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
