NID,PC,DE,LE,TY,FF
1537,1032,Kim Keat Rd,0.71606,TR,33.2
1538,1027,Upper Bukit Timah Rd,0.12933,TR,60.0
1539,1028,Jalan Jurong Kechil,0.27676,TR,43.4
1540,1029,PIE/Anak Bukit Flyover/Pan Island Expy,0.10422,TR,49.6
1541,1030,Upp Bukit Timah Rd/Dunearn Rd,0.39214,TR,49.4
1542,1038,Jurong West Ave 4/Jurong West Ave 2,0.09537,TR,19.3
1543,1037,Jurong West Ave 5/Jurong West Ave 3,0.41066,TR,40.1
1544,1036,PIE/Pan Island Expressway,0.84176,TR,46.3
1545,1035,Old Choa Chu Kang Rd,2.27566,TR,54.6
1546,1040,Lavender St,0.01887,TR,22.0
1547,1041,Bendemeer Rd,0.08699,TR,36.0
1548,1042,Kitchener Rd,0.52205,TR,35.6
1549,1043,Ophir Rd/Rochor Canal Rd/Sungei Rd,0.82289,TR,27.7
1550,1035,Old Choa Chu Kang Rd,0.07782,TR,26.1
1551,1036,PIE/Pan Island Expressway,2.35657,TR,53.1
1552,1037,Jurong West Ave 5/Jurong West Ave 3,0.69948,TR,47.2
1553,1038,Jurong West Ave 4/Jurong West Ave 2,0.52715,TR,37.8
1554,1014,Tuas Checkpoint,0.0333,TR,67.0
1555,1015,Tuas West Dr/Exit 26B,1.93073,TR,26.6
1556,1016,Tuas West Rd/Exit 26A,0.65238,TR,72.8
1557,1017,Tuas Ave 8/Exit 24,1.02333,TR,77.7
1558,1018,Tuas Ave 2,0.64599,TR,73.8
1559,1019,PIE/Pan Island Expy/Exit 22,1.43288,TR,69.7
1560,1020,Gul Way,0.29566,TR,66.1
1561,1021,Benoi Rd/Exit 20,1.47247,TR,67.7
1562,1022,Pioneer Rd/Exit 18,1.85584,TR,67.0
1563,1023,Jalan Boon Lay/Jurong Pier Rd/Exit 17,1.66501,TR,73.8
1564,1024,Corporation Rd/Jurong Port Rd/Exit 15A,0.54522,TR,67.7
1565,1025,Yuan Ching Rd/Exit 15B,1.07586,TR,74.5
1566,1025,Yuan Ching Rd/Exit 15B,0.3514,TR,70.3
1567,1024,Corporation Rd/Jurong Port Rd/Exit 15A,0.42324,TR,64.6
1568,1023,Jalan Boon Lay/Jurong Pier Rd/Exit 17,1.69686,TR,71.3
1569,1022,Pioneer Rd/Exit 18,1.38637,TR,67.5
1570,1021,Benoi Rd/Exit 20,1.9241,TR,65.4
1571,1020,Gul Way,0.54568,TR,67.3
1572,1019,PIE/Pan Island Expy/Exit 22,1.1824,TR,67.8
1573,1018,Tuas Ave 2,0.55507,TR,74.2
1574,1017,Tuas Ave 8/Exit 24,0.54312,TR,76.9
1575,1016,Tuas West Rd/Exit 26A,1.44497,TR,79.7
1576,1015,Tuas West Dr/Exit 26B,0.6925,TR,50.7
1577,1014,Tuas Checkpoint,1.61763,TR,28.2
1578,1049,AYE/Ayer Rajah Expy/Jurong Hill Flyover/Jalan Ahmad Ibrahim,0.20027,TR,24.4
1579,1048,International Rd,0.72174,TR,46.1
1580,1047,Boon Lay Way,1.36834,TR,48.8
1581,1046,Boon Lay Ave,0.44396,TR,38.9
1582,1045,Jurong West Ave 4/Jurong West Ave 2,0.43927,TR,34.9
1583,1045,Jurong West Ave 4/Jurong West Ave 2,0.12144,TR,23.3
1584,1046,Boon Lay Ave,0.34303,TR,42.1
1585,1047,Boon Lay Way,0.51941,TR,39.2
1586,1048,International Rd,1.38895,TR,50.3
1587,1049,AYE/Ayer Rajah Expy/Jurong Hill Flyover/Jalan Ahmad Ibrahim,0.8054,TR,44.2
1588,1068,Changi Rd,0.09101,TR,35.0
1589,1067,Sims Ave,0.11405,TR,30.5
1590,1066,Eunos Cres/Jalan Ismail,0.3558,TR,42.2
1591,1065,PIE/Pan Island Expy/Eunos Flyover,0.50779,TR,39.8
1592,1064,Bedok Reservoir Rd,0.28049,TR,43.1
1593,1051,Alexandra Rd,0.08864,TR,22.1
1594,1052,Henderson Rd,1.84031,TR,38.2
1595,1053,Lower Delta Rd,0.49002,TR,32.2
1596,1054,CTE/Central Expy/Bukit Merah Flyover,0.62486,TR,36.8
1597,1055,Kg Bahru Rd,0.52562,TR,36.9
1598,1055,Kg Bahru Rd,0.12439,TR,27.2
1599,1054,CTE/Central Expy/Bukit Merah Flyover,0.5396,TR,38.2
1600,1053,Lower Delta Rd,0.71669,TR,34.0
1601,1052,Henderson Rd,0.42081,TR,36.5
1602,1051,Alexandra Rd,1.83553,TR,39.5
1603,1062,West Coast Rd,0.03845,TR,41.0
1604,1061,West Coast Hwy,0.13726,TR,24.8
1605,1060,Penjuru Rd,3.44786,TR,52.1
1606,1059,Jurong Port Rd,1.35087,TR,47.2
1607,1058,Jurong Pier Rd,1.09511,TR,44.9
1608,1057,Pioneer Rd,1.59728,TR,50.1
1609,1076,Petir Rd,0.01485,TR,25.0
1610,1075,Bukit Panjang Rd,0.33281,TR,23.7
1611,1064,Bedok Reservoir Rd,0.02275,TR,35.0
1612,1065,PIE/Pan Island Expy/Eunos Flyover,0.4846,TR,42.3
1613,1066,Eunos Cres/Jalan Ismail,0.28577,TR,46.0
1614,1067,Sims Ave,0.38516,TR,39.9
1615,1068,Changi Rd,0.18079,TR,36.5
1616,1073,Jalan Anak Bukit,0.07741,TR,38.8
1617,1072,Upp Bukit Timah Rd,0.2406,TR,33.0
1618,1071,Toh Tuck Rd,0.48161,TR,36.0
1619,1070,Bukit Batok East Ave 6/Old Jurong Rd,0.90072,TR,45.0
1620,1075,Bukit Panjang Rd,0.01584,TR,22.0
1621,1076,Petir Rd,0.31497,TR,23.0
1622,1057,Pioneer Rd,0.16274,TR,36.9
1623,1058,Jurong Pier Rd,1.52383,TR,49.4
1624,1059,Jurong Port Rd,1.09837,TR,41.4
1625,1060,Penjuru Rd,2.0248,TR,54.9
1626,1061,West Coast Hwy,2.73919,TR,49.0
1627,1062,West Coast Rd,0.12918,TR,40.8
1628,1070,Bukit Batok East Ave 6/Old Jurong Rd,0.04192,TR,37.0
1629,1071,Toh Tuck Rd,0.84625,TR,44.8
1630,1072,Upp Bukit Timah Rd,0.52608,TR,33.2
1631,1073,Jalan Anak Bukit,0.25451,TR,30.1
1632,1078,TPE/Tampines Expy,0.13268,TR,28.9
1633,1079,Sengkang West Ave,1.08268,TR,33.7
1634,1079,Sengkang West Ave,0.0337,TR,32.0
1635,1078,TPE/Tampines Expy,1.18396,TR,31.1
1636,1084,Telok Kurau Rd,0.02429,TR,27.0
1637,1083,Still Rd,0.37342,TR,23.8
1638,1082,Joo Chiat Rd,0.73743,TR,28.7
1639,1082,Joo Chiat Rd,0.02114,TR,26.0
1640,1083,Still Rd,0.73355,TR,24.4
1641,1084,Telok Kurau Rd,0.38178,TR,26.4
1642,1090,Marine Parade Rd,0.05706,TR,32.0
1643,1089,East Coast Rd,0.26013,TR,24.8
1644,1088,Dunman Rd/Koon Seng Rd,0.53768,TR,24.9
1645,1094,Joo Koon Rd,0.02796,TR,38.0
1646,1093,Joo Koon Cres/Joo Koon Way,0.24932,TR,35.2
1647,1092,Benoi Rd,1.08894,TR,34.4
1648,1086,Changi Rd/Geylang Rd,0.05765,TR,27.0
1649,1087,Joo Chiat PL/Crane Rd,0.36761,TR,27.9
1650,1088,Dunman Rd/Koon Seng Rd,0.43025,TR,20.8
1651,1089,East Coast Rd,0.54567,TR,25.8
1652,1090,Marine Parade Rd,0.30921,TR,30.0
1653,1092,Benoi Rd,0.05976,TR,22.4
1654,1093,Joo Koon Cres/Joo Koon Way,1.02825,TR,34.1
1655,1094,Joo Koon Rd,0.27324,TR,38.7
1656,1097,Little Rd,0.09078,TR,38.0
1657,1096,Upp Aljunied Rd,0.81238,TR,28.7
1658,1100,PIE/Pan Island Expy,0.26297,TR,43.4
1659,1099,Jurong Ave 1,0.30305,TR,35.3
1660,1096,Upp Aljunied Rd,0.0216,TR,30.0
1661,1097,Little Rd,0.88156,TR,30.7
1662,1099,Jurong Ave 1,0.06192,TR,37.3
1663,1100,PIE/Pan Island Expy,0.50812,TR,48.1
1664,1109,Bukit Batok Ave 1,0.04189,TR,51.0
1665,1108,Jurong East Ave 1/Toh Guan Rd,0.32387,TR,44.1
1666,1107,Boon Lay Way,0.57147,TR,30.9
1667,1106,Jurong Town Hall Rd,0.49208,TR,32.5
1668,1106,Jurong Town Hall Rd,0.05542,TR,20.5
1669,1107,Boon Lay Way,0.55734,TR,33.7
1670,1108,Jurong East Ave 1/Toh Guan Rd,0.45345,TR,40.6
1671,1109,Bukit Batok Ave 1,0.36463,TR,40.7
1672,1104,Jurong Canal Dr,0.06454,TR,35.3
1673,1103,Jurong Town Hall Rd,1.28611,TR,35.6
1674,1102,Jurong East Central,0.82274,TR,33.9
1675,1117,Tembusu Ave,0.01352,TR,45.0
1676,1116,Banyan Ave,0.8657,TR,48.7
1677,1115,Sakra Ave,1.36918,TR,54.5
1678,1114,Sakra Rd,1.09619,TR,57.9
1679,1113,Ayer Merbau Rd,1.59678,TR,52.4
1680,1112,Seraya Ave,0.63194,TR,49.3
1681,1111,Jalan Buroh,4.57411,TR,52.8
1682,1102,Jurong East Central,0.01392,TR,31.0
1683,1103,Jurong Town Hall Rd,0.90805,TR,32.0
1684,1104,Jurong Canal Dr,1.25143,TR,36.8
1685,1119,AYE/Ayer Rajah Expy/Jurong Hill Flyover/Jalan Ahmad Ibrahim,0.19486,TR,30.7
1686,1120,Jalan Buroh,0.80854,TR,42.1
1687,1123,Jalan Buroh,0.0967,TR,22.6
1688,1122,AYE/Ayer Rajah Expy/Corporation Flyover/Jalan Ahmad Ibrahim,0.99892,TR,43.0
1689,1120,Jalan Buroh,0.10078,TR,26.3
1690,1119,AYE/Ayer Rajah Expy/Jurong Hill Flyover/Jalan Ahmad Ibrahim,0.89512,TR,41.8
1691,1122,AYE/Ayer Rajah Expy/Corporation Flyover/Jalan Ahmad Ibrahim,0.07442,TR,34.4
1692,1123,Jalan Buroh,1.0211,TR,42.5
1693,1111,Jalan Buroh,0.09209,TR,25.1
1694,1112,Seraya Ave,4.49275,TR,51.7
1695,1113,Ayer Merbau Rd,0.63847,TR,53.9
1696,1114,Sakra Rd,1.58493,TR,53.9
1697,1115,Sakra Ave,1.10598,TR,59.3
1698,1116,Banyan Ave,1.41077,TR,58.0
1699,1117,Tembusu Ave,0.88593,TR,53.6
1700,1125,PIE/Hong Kah Flyover/Pan Island Expy,0.05924,TR,34.0
1701,1126,Bukit Batok Rd,2.46406,TR,43.8
1702,1126,Bukit Batok Rd,0.02569,TR,30.0
1703,1125,PIE/Hong Kah Flyover/Pan Island Expy,2.44539,TR,40.3
1704,1136,Jurong Canal Dr,0.06454,TR,33.2
1705,1137,Corporation Rd,1.57061,TR,33.3
1706,1136,Jurong Canal Dr,1.53343,TR,35.8
1707,1141,PIE/Pan Island Expy,0.44368,TR,39.1
1708,1140,Corporation Rd,0.76469,TR,46.8
1709,1139,Jalan Boon Lay/Jalan Bahar,0.92314,TR,41.6
1710,1144,Jurong West St 22/Jurong West St 25,0.018,TR,31.0
1711,1143,Jalan Bahar,0.43555,TR,30.1
1712,1143,Jalan Bahar,0.03297,TR,32.0
1713,1144,Jurong West St 22/Jurong West St 25,0.42059,TR,32.7
1714,1139,Jalan Boon Lay/Jalan Bahar,0.08252,TR,23.2
1715,1140,Corporation Rd,0.87154,TR,43.4
1716,1141,PIE/Pan Island Expy,1.20195,TR,48.9
1717,1147,Jalan Boon Lay/Jalan Bahar,0.13783,TR,24.3
1718,1146,Pioneer Rd,1.35497,TR,39.9
1719,1134,West Coast Rd,0.04491,TR,33.2
1720,1133,AYE/Ayer Rajah Expy/Teban Flyover,0.59206,TR,31.3
1721,1132,Jurong East St 11,0.50258,TR,48.0
1722,1131,Jurong East Central,0.92464,TR,46.9
1723,1130,Boon Lay Way,1.06802,TR,52.7
1724,1129,Jurong East Ave 1,0.28038,TR,35.7
1725,1128,PIE/Pan Island Expy/Bukit Batok Flyover,0.38947,TR,37.5
1726,1128,PIE/Pan Island Expy/Bukit Batok Flyover,0.13867,TR,32.8
1727,1129,Jurong East Ave 1,0.29076,TR,37.4
1728,1130,Boon Lay Way,0.30077,TR,35.4
1729,1131,Jurong East Central,1.01452,TR,56.1
1730,1132,Jurong East St 11,0.95251,TR,45.4
1731,1133,AYE/Ayer Rajah Expy/Teban Flyover,0.66816,TR,49.1
1732,1134,West Coast Rd,0.42183,TR,36.2
1733,1150,Jalan Bahar,0.02991,TR,28.8
1734,1149,Pioneer Rd,1.69592,TR,33.1
1735,1146,Pioneer Rd,0.01419,TR,35.0
1736,1147,Jalan Boon Lay/Jalan Bahar,1.43622,TR,38.9
1737,1149,Pioneer Rd,0.03155,TR,30.0
1738,1150,Jalan Bahar,1.69185,TR,35.0
1739,1152,Eunos Link,0.04272,TR,32.1
1740,1153,Bedok Reservoir Rd,1.35234,TR,38.9
1741,1153,Bedok Reservoir Rd,0.02585,TR,38.0
1742,1152,Eunos Link,1.37102,TR,41.6
1743,1158,PIE/Pan Island Expy/Aljunied West Flyover,0.06116,TR,39.0
1744,1157,Geylang Bahru,0.23573,TR,35.6
1745,1156,Boon Keng Rd,0.99672,TR,46.5
1746,1155,Lavender St,0.46236,TR,39.3
1747,1155,Lavender St,0.01806,TR,31.0
1748,1156,Boon Keng Rd,0.45227,TR,41.0
1749,1157,Geylang Bahru,1.01544,TR,38.4
1750,1158,PIE/Pan Island Expy/Aljunied West Flyover,0.47522,TR,24.8
1751,1171,Sims Ave/Geylang Rd,0.02817,TR,58.0
1752,1170,Lavender St/Crawford St,0.67549,TR,39.3
1753,1168,ECP/East Coast Pky/Exit 14,1.04014,TR,48.6
1754,1167,Nicoll Hwy/Guillemard Rd/Exit 2A,1.20784,TR,80.0
1755,1166,Sims Ave,0.43896,TR,80.0
1756,1165,PIE/Pan Island Expy/Exit 3,1.17119,TR,80.0
1757,1164,Upp Paya Lebar Rd/Paya Lebar Rd/Exit 5,2.33526,TR,73.1
1758,1163,Bartley Rd/Eunos Link/Hougang Ave 3/Exit 6,1.65374,TR,69.1
1759,1162,Tampines Rd/Exit 9A,2.3059,TR,73.1
1760,1161,Buangkok East Dr/Exit 10/Exit 9B,1.20653,TR,79.3
1761,1160,TPE/Tampines Expy/Exit 6/Exit 7,1.54595,TR,55.8
1762,1160,TPE/Tampines Expy/Exit 6/Exit 7,0.84934,TR,40.0
1763,1161,Buangkok East Dr/Exit 10/Exit 9B,1.31666,TR,78.4
1764,1162,Tampines Rd/Exit 9A,1.44696,TR,79.6
1765,1163,Bartley Rd/Eunos Link/Hougang Ave 3/Exit 6,2.79331,TR,75.2
1766,1164,Upp Paya Lebar Rd/Paya Lebar Rd/Exit 5,1.10094,TR,76.0
1767,1165,PIE/Pan Island Expy/Exit 3,2.64217,TR,74.7
1768,1166,Sims Ave,0.09807,TR,75.0
1769,1167,Nicoll Hwy/Guillemard Rd/Exit 2A,0.61778,TR,80.0
1770,1168,ECP/East Coast Pky/Exit 14,2.05308,TR,60.5
1771,1170,Lavender St/Crawford St,0.06046,TR,40.1
1772,1171,Sims Ave/Geylang Rd,0.64436,TR,51.2
1773,1173,Tannery Rd,1.15844,TR,37.5
1774,1173,Tannery Rd,0.03635,TR,37.0
1775,1174,Aljunied Rd,1.13263,TR,36.9
1776,1179,Neil Rd,0.03797,TR,45.8
1777,1178,Jalan Bukit Merah,0.41045,TR,43.7
1778,1177,Lower Delta Rd,1.28084,TR,45.5
1779,1176,Keppel Rd/Telok Blangah Rd,0.39378,TR,39.6
1780,1187,Thomson Rd,0.13865,TR,26.9
1781,1186,Dunearn Rd,0.15508,TR,27.4
1782,1187,Thomson Rd,0.71214,TR,28.8
1783,1188,Dorset Rd,0.37018,TR,43.1
1784,1176,Keppel Rd/Telok Blangah Rd,0.09184,TR,37.8
1785,1177,Lower Delta Rd,0.43464,TR,41.1
1786,1178,Jalan Bukit Merah,1.28586,TR,45.2
1787,1179,Neil Rd,0.37829,TR,43.7
1788,1205,Orchard Rd,0.03476,TR,19.0
1789,1204,Penang Rd/Somerset Rd,0.05635,TR,13.1
1790,1203,Eber Rd/Exeter Rd,0.11463,TR,24.3
1791,1202,River Valley Rd,0.49654,TR,25.4
1792,1190,Clementi Rd (North),0.03758,TR,32.4
1793,1191,Lower Kent Ridge Rd,0.61138,TR,29.9
1794,1192,Clementi Rd (South),0.72045,TR,30.1
1795,1192,Clementi Rd (South),0.03079,TR,34.0
1796,1191,Lower Kent Ridge Rd,0.68433,TR,32.9
1797,1190,Clementi Rd (North),0.56234,TR,28.6
1798,1200,ECP/East Coast Pky,0.17763,TR,50.0
1799,1199,Shenton Way,0.32785,TR,48.5
1800,1198,Anson Rd,0.1726,TR,58.6
1801,1197,TG Pagar Rd,0.08572,TR,31.7
1802,1196,Cantonment Rd,0.14142,TR,31.7
1803,1195,AYE/Ayer Rajah Expy,1.39542,TR,46.0
1804,1194,KG Bahru Rd,0.54959,TR,47.4
1805,1207,Lor 6 Toa Payoh,0.04295,TR,27.8
1806,1208,PIE/Pan Island Expy,0.34643,TR,43.4
1807,1194,KG Bahru Rd,0.06747,TR,44.5
1808,1195,AYE/Ayer Rajah Expy,0.92983,TR,59.9
1809,1196,Cantonment Rd,1.02774,TR,46.4
1810,1197,TG Pagar Rd,0.0936,TR,37.1
1811,1198,Anson Rd,0.09921,TR,29.3
1812,1199,Shenton Way,0.24529,TR,50.3
1813,1200,ECP/East Coast Pky,0.34356,TR,50.0
1814,1208,PIE/Pan Island Expy,0.49821,TR,40.0
1815,1207,Lor 6 Toa Payoh,0.15817,TR,29.4
1816,1202,River Valley Rd,0.04729,TR,31.0
1817,1203,Eber Rd/Exeter Rd,0.44925,TR,27.0
1818,1204,Penang Rd/Somerset Rd,0.11463,TR,26.9
1819,1211,Jalan Bahagia,0.00953,TR,31.0
1820,1210,Balestier Rd,0.63011,TR,30.9
1821,1210,Balestier Rd,0.03216,TR,24.0
1822,1211,Jalan Bahagia,0.22276,TR,26.5
1823,1216,Serangoon Rd,0.03635,TR,28.0
1824,1217,Jalan Besar,0.34787,TR,26.4
1825,1218,King George's Ave,0.05268,TR,23.0
1826,1218,King George's Ave,0.06765,TR,27.0
1827,1217,Jalan Besar,0.19269,TR,25.7
1828,1216,Serangoon Rd,0.38423,TR,25.4
1829,1213,River Valley Rd,0.09217,TR,37.8
1830,1214,Havelock Rd,0.79546,TR,48.8
1831,1221,Still Rd,0.01573,TR,30.0
1832,1220,Joo Chiat Rd,0.63575,TR,27.1
1833,1220,Joo Chiat Rd,0.02376,TR,26.0
1834,1221,Still Rd,0.62773,TR,26.9
1835,1231,Woodlands Rd,0.18285,TR,29.8
1836,1230,Kranji Loop,1.41052,TR,48.2
1837,1235,Kranji Rd,0.03713,TR,27.0
1838,1234,Sungei Kadut Dr,0.73923,TR,36.2
1839,1233,Neo Tiew Cres,1.9797,TR,43.5
1840,1230,Kranji Loop,0.02533,TR,24.0
1841,1231,Woodlands Rd,1.52861,TR,42.2
1842,1228,BKE/Bukit Timah Expy/Exit 5/Exit 1,1.18156,TR,50.0
1843,1227,Woodlands Rd/Exit 2,1.87169,TR,83.9
1844,1226,Choa Chu Kang Dr/Exit 3/Exit 4,1.32059,TR,81.3
1845,1225,Choa Chu Kang Way/Exit 3/Exit 4,0.72589,TR,81.1
1846,1224,Brickland Rd/Exit 5,1.33493,TR,80.1
1847,1223,PIE/Tengah Flyover/Pan Island Expy/Exit 35,3.38442,TR,82.0
1848,1223,PIE/Tengah Flyover/Pan Island Expy/Exit 35,1.2527,TR,79.7
1849,1224,Brickland Rd/Exit 5,3.10682,TR,82.2
1850,1225,Choa Chu Kang Way/Exit 3/Exit 4,1.081,TR,77.9
1851,1226,Choa Chu Kang Dr/Exit 3/Exit 4,0.70099,TR,78.4
1852,1227,Woodlands Rd/Exit 2,1.27984,TR,80.2
1853,1228,BKE/Bukit Timah Expy/Exit 5/Exit 1,2.21112,TR,64.7
1854,1233,Neo Tiew Cres,0.04243,TR,50.0
1855,1234,Sungei Kadut Dr,1.93726,TR,44.0
1856,1235,Kranji Rd,0.77636,TR,37.3
1857,1244,Kallang Rd,0.05966,TR,21.7
1858,1243,Kallang Bahru,0.45783,TR,39.9
1859,1242,Bendemeer Rd/Jalan Besar,0.27134,TR,28.5
1860,1241,Jalan Besar,0.03636,TR,31.4
1861,1240,Serangoon Rd,0.24849,TR,27.7
1862,1240,Serangoon Rd,0.01048,TR,31.0
1863,1241,Jalan Besar,0.2242,TR,37.1
1864,1242,Bendemeer Rd/Jalan Besar,0.04832,TR,32.0
1865,1243,Kallang Bahru,0.28951,TR,42.1
1866,1244,Kallang Rd,0.4858,TR,39.5
1867,1248,Tiong Bahru Rd,0.00598,TR,43.0
1868,1246,Alexandra Rd,0.81575,TR,41.4
1869,1246,Alexandra Rd,0.0385,TR,36.7
1870,1248,Tiong Bahru Rd,0.76657,TR,43.2
1871,1252,Yio Chu Kang Rd,0.05552,TR,46.7
1872,1251,SLE/Seletar Expy,1.58709,TR,63.0
1873,1250,Yishun Ave 1,1.66487,TR,62.0
1874,1250,Yishun Ave 1,0.09912,TR,36.0
1875,1251,SLE/Seletar Expy,2.0742,TR,59.5
1876,1252,Yio Chu Kang Rd,1.13847,TR,52.9
1877,1261,Upp Paya Lebar Rd,0.01295,TR,21.0
1878,1260,Singapore,0.20811,TR,32.2
1879,1260,Singapore,0.07397,TR,34.0
1880,1261,Upp Paya Lebar Rd,0.14709,TR,29.2
1881,1263,Upp Boon Keng Rd,0.01387,TR,29.0
1882,1264,Sims Ave,0.26828,TR,26.9
1883,1265,Geylang Rd,0.13303,TR,22.4
1884,1254,Lim Chu Kang Lane 8,0.05308,TR,41.0
1885,1255,Neo Tiew Rd,2.35719,TR,44.9
1886,1256,Old Lim Chu Kang Rd,2.54943,TR,53.8
1887,1257,Muslim Cemetery Path 17,1.94508,TR,66.1
1888,1258,Old Choa Chu Kang Rd,1.01955,TR,57.0
1889,1258,Old Choa Chu Kang Rd,0.06233,TR,25.1
1890,1257,Muslim Cemetery Path 17,0.95295,TR,62.9
1891,1256,Old Lim Chu Kang Rd,1.94727,TR,66.2
1892,1255,Neo Tiew Rd,2.56403,TR,54.0
1893,1254,Lim Chu Kang Lane 8,2.41028,TR,48.4
1894,1265,Geylang Rd,0.01343,TR,45.0
1895,1264,Sims Ave,2.01852,TR,46.5
1896,1263,Upp Boon Keng Rd,0.29188,TR,27.1
1897,1271,Lor 6 Toa Payoh,0.01806,TR,31.0
1898,1270,Lor 4 Toa Payoh,0.1888,TR,39.1
1899,1269,Lor 2 Toa Payoh (North),0.43301,TR,36.5
1900,1268,Toa Payoh W,0.85652,TR,39.3
1901,1267,Lor 2 Toa Payoh (South),0.60726,TR,39.3
1902,1278,Guillemard Rd,0.00995,TR,30.0
1903,1277,Geylang Rd,0.28331,TR,27.1
1904,1275,Lor 6 Toa Payoh/Lor 1 Toa Payoh,0.10261,TR,25.4
1905,1274,Toa Payoh Central,0.25675,TR,32.0
1906,1273,Lor 1 Toa Payoh,0.77826,TR,34.8
1907,1277,Geylang Rd,0.05869,TR,33.7
1908,1278,Guillemard Rd,0.23456,TR,25.6
1909,1273,Lor 1 Toa Payoh,0.01105,TR,32.0
1910,1274,Toa Payoh Central,0.7673,TR,33.3
1911,1275,Lor 6 Toa Payoh/Lor 1 Toa Payoh,0.33765,TR,29.2
1912,1284,Lor 6 Toa Payoh,0.02674,TR,32.0
1913,1283,Lor 5 Toa Payoh (South),0.22198,TR,34.2
1914,1282,Toa Payoh Central,0.11482,TR,28.4
1915,1281,Lor 5 Toa Payoh (North),0.5264,TR,37.8
1916,1280,Lor 1 Toa Payoh,0.15263,TR,22.9
1917,1267,Lor 2 Toa Payoh (South),0.04738,TR,32.3
1918,1268,Toa Payoh W,0.57515,TR,43.7
1919,1269,Lor 2 Toa Payoh (North),0.87773,TR,40.1
1920,1270,Lor 4 Toa Payoh,0.49343,TR,35.0
1921,1271,Lor 6 Toa Payoh,0.18078,TR,33.4
1922,1287,Toa Payoh E,0.16468,TR,34.6
1923,1286,Lor 4 Toa Payoh,0.59931,TR,29.6
1924,1280,Lor 1 Toa Payoh,0.03571,TR,32.0
1925,1281,Lor 5 Toa Payoh (North),0.11704,TR,32.9
1926,1282,Toa Payoh Central,0.5264,TR,36.4
1927,1283,Lor 5 Toa Payoh (South),0.11482,TR,28.5
1928,1284,Lor 6 Toa Payoh,0.24873,TR,34.2
1929,1286,Lor 4 Toa Payoh,0.0371,TR,29.0
1930,1287,Toa Payoh E,0.72689,TR,32.6
1931,1300,Toa Payoh E,0.01548,TR,26.8
1932,1299,Lor 8 Toa Payoh,0.09188,TR,24.5
1933,1298,Lor 6 Toa Payoh,0.69313,TR,31.3
1934,1298,Lor 6 Toa Payoh,0.01022,TR,28.0
1935,1299,Lor 8 Toa Payoh,0.6829,TR,33.8
1936,1300,Toa Payoh E,0.10736,TR,21.2
1937,1296,Lor 2 Toa Payoh,0.03603,TR,34.0
1938,1295,Lor 4 Toa Payoh,0.61696,TR,39.6
1939,1294,Kim Keat Link,0.3098,TR,39.1
1940,1293,Toa Payoh E,0.3264,TR,39.3
1941,1292,Lor 7 Toa Payoh,0.50022,TR,36.8
1942,1291,Lor 1 Toa Payoh,0.2734,TR,29.7
1943,1290,Lor 8 Toa Payoh,0.089,TR,43.4
1944,1289,Braddell Rd,0.61673,TR,40.9
1945,1289,Braddell Rd,0.53335,TR,39.9
1946,1290,Lor 8 Toa Payoh,0.11279,TR,44.6
1947,1291,Lor 1 Toa Payoh,0.16365,TR,35.4
1948,1292,Lor 7 Toa Payoh,0.17355,TR,33.0
1949,1293,Toa Payoh E,0.50881,TR,38.8
1950,1294,Kim Keat Link,0.42832,TR,40.8
1951,1295,Lor 4 Toa Payoh,0.27671,TR,37.0
1952,1296,Lor 2 Toa Payoh,0.61466,TR,41.1
1953,1302,Lor 6 Toa Payoh,0.03281,TR,30.0
1954,4810,Toa Payoh Ind Park,0.85061,TR,33.4
1955,1303,Lor 7 Toa Payoh,0.47134,TR,37.1
1956,1303,Lor 7 Toa Payoh,0.04363,TR,25.0
1957,4810,Toa Payoh Ind Park,0.48751,TR,35.1
1958,1302,Lor 6 Toa Payoh,0.82362,TR,31.0
1959,1307,PIE/Pan Island Expy,0.76686,TR,61.6
1960,1306,Andrew Rd,1.18243,TR,70.0
1961,1305,Upp Thomson Rd/Braddell Rd,1.22342,TR,52.5
1962,1305,Upp Thomson Rd/Braddell Rd,0.56237,TR,62.8
1963,1306,Andrew Rd,0.69256,TR,68.7
1964,1307,PIE/Pan Island Expy,1.93962,TR,69.7
1965,1310,Braddell Rd,0.06275,TR,67.0
1966,1309,Andrew Rd,2.56973,TR,51.1
1967,1314,Hougang Ave 3,0.02993,TR,30.0
1968,1313,Hougang Ave 1,0.14107,TR,26.6
1969,1312,Upp Paya Lebar Rd,1.10396,TR,40.0
1970,1312,Upp Paya Lebar Rd,0.02606,TR,35.0
1971,1313,Hougang Ave 1,1.14188,TR,38.9
1972,1314,Hougang Ave 3,0.11784,TR,26.2
1973,1309,Andrew Rd,0.09693,TR,67.9
1974,1310,Braddell Rd,2.35595,TR,48.5
1975,1318,Ang Mo Kio Ave 1,0.02967,TR,36.0
1976,1317,Serangoon Ave 3,0.29639,TR,44.8
1977,1316,CTE/Central Expy,0.88803,TR,44.4
1978,1316,CTE/Central Expy,0.0379,TR,34.0
1979,1317,Serangoon Ave 3,0.81923,TR,47.4
1980,1318,Ang Mo Kio Ave 1,0.31317,TR,37.0
1981,1327,Kent Ridge Cres,0.05422,TR,24.1
1982,1328,S Buona Vista Rd,1.52475,TR,1.2
1983,1328,S Buona Vista Rd,0.05634,TR,28.4
1984,1327,Kent Ridge Cres,1.51243,TR,1.2
