CityName,Scale,TOD,Marker,PlotCounter,Feature,Value
Singapore,50,3,train,2,global_betweenness,0.07243081836347573
Singapore,50,3,train,3,n,0.028537915907797622
Singapore,50,3,train,3,m,0.028082884097353707
Singapore,50,3,train,3,k_avg,0.10318618552753264
Singapore,50,3,train,3,edge_length_total,0.0543191804553487
Singapore,50,3,train,3,edge_length_avg,0.05549645541882783
Singapore,50,3,train,3,streets_per_node_avg,0.05944836346463611
Singapore,50,3,train,3,street_length_total,0.040667019924345696
Singapore,50,3,train,3,circuity_avg,0.06631724580371316
Singapore,50,3,train,3,metered_count,0.07788883713183177
